#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
2022 06 29 33052 33052.5 2576 14  1.667  1.333  1.667  1.667  1.667  0.333  0.333  0.667    6    5    6    6    6    2    2    3     4  37     96.2     99.4 2
2022 06 30 33053 33053.5 2576 15  1.000  0.667  1.000  0.667  0.667  0.333  0.667  0.667    4    3    4    3    3    2    3    3     3  42     95.7     98.9 2
2022 07 01 33054 33054.5 2576 16  0.667  0.333  0.333  0.667  0.667  1.000  2.667  3.333    3    2    2    3    3    4   12   18     6  58     98.0    101.3 2
2022 07 02 33055 33055.5 2576 17  4.000  4.667  4.000  2.333  2.000  2.667  0.667  2.667   27   39   27    9    7   12    3   12    17  64    100.2    103.6 2
2022 07 03 33056 33056.5 2576 18  2.333  0.000  1.000  1.333  2.000  1.000  2.333  3.000    9    0    4    5    7    4    9   15     7  56    102.2    105.7 2
2022 07 04 33057 33057.5 2576 19  2.667  4.000  3.667  3.000  3.000  3.667  3.667  3.000   12   27   22   15   15   22   22   15    19  59    104.4    107.9 2
2022 07 05 33058 33058.5 2576 20  0.333  0.333  0.667  0.333  0.333  1.000  0.667  0.667    2    2    3    2    2    4    3    3     3  78    109.4    113.1 2
2022 07 06 33059 33059.5 2576 21  0.667  0.667  1.667  1.333  0.667  1.333  0.667  0.000    3    3    6    5    3    5    3    0     4  82    114.6    118.4 2
2022 07 07 33060 33060.5 2576 22  0.000  0.333  2.000  2.333  5.333  4.000  4.000  4.000    0    2    7    9   56   27   27   27    19  97    121.3    125.3 2
2022 07 08 33061 33061.5 2576 23  5.000  4.667  3.000  2.667  3.000  2.000  2.667  1.667   48   39   15   12   15    7   12    6    19  87    129.6    133.9 2
2022 07 09 33062 33062.5 2576 24  1.000  1.000  0.333  0.667  2.667  2.000  1.667  1.333    4    4    2    3   12    7    6    5     5  93    136.9    141.5 2
2022 07 10 33063 33063.5 2576 25  0.333  1.000  2.333  1.667  2.333  1.333  1.333  0.667    2    4    9    6    9    5    5    3     5 107    153.0    158.2 2
2022 07 11 33064 33064.5 2576 26  0.667  0.333  1.000  2.333  2.000  3.000  4.000  3.000    3    2    4    9    7   15   27   15    10 125    161.0    166.4 2
2022 07 12 33065 33065.5 2576 27  2.667  2.333  3.667  3.333  4.333  2.667  3.333  2.333   12    9   22   18   32   12   18    9    16 114    164.9    170.4 2
2022 07 13 33066 33066.5 2577  1  1.333  1.000  0.667  1.000  1.667  1.333  0.667  0.000    5    4    3    4    6    5    3    0     4 116    164.8    170.3 2
2022 07 14 33067 33067.5 2577  2  0.333  0.333  0.667  0.667  1.333  1.000  1.333  1.333    2    2    3    3    5    4    5    5     4 123    169.0    174.6 2
2022 07 15 33068 33068.5 2577  3  1.667  2.000  0.333  1.000  2.333  2.000  2.000  2.667    6    7    2    4    9    7    7   12     7 135    171.4    177.0 2
2022 07 16 33069 33069.5 2577  4  1.667  2.333  3.000  2.000  0.667  0.667  0.667  0.667    6    9   15    7    3    3    3    3     6 151    176.2    182.0 2
2022 07 17 33070 33070.5 2577  5  0.667  0.667  0.667  0.667  0.667  0.667  1.667  1.000    3    3    3    3    3    3    6    4     4 138    161.2    166.5 2
2022 07 18 33071 33071.5 2577  6  0.333  1.000  1.667  2.333  2.333  1.333  2.667  3.000    2    4    6    9    9    5   12   15     8 124    149.4    154.3 2
2022 07 19 33072 33072.5 2577  7  2.667  4.000  4.333  3.667  4.667  4.000  4.333  3.667   12   27   32   22   39   27   32   22    27 111    144.1    148.8 2
2022 07 20 33073 33073.5 2577  8  1.667  2.333  0.333  1.333  1.667  1.333  1.333  1.333    6    9    2    5    6    5    5    5     5 133    132.2    136.5 2
2022 07 21 33074 33074.5 2577  9  1.667  0.667  1.333  2.667  3.000  5.333  4.667  3.667    6    3    5   12   15   56   39   22    20 110    121.7    125.6 2
2022 07 22 33075 33075.5 2577 10  3.333  2.333  2.667  2.667  1.333  2.333  1.333  2.333   18    9   12   12    5    9    5    9    10  98    114.7    118.4 2
2022 07 23 33076 33076.5 2577 11  4.000  5.333  3.333  1.667  2.000  1.000  1.667  2.667   27   56   18    6    7    4    6   12    17  97    110.5    114.1 2
2022 07 24 33077 33077.5 2577 12  2.667  2.333  2.000  1.333  1.333  2.667  2.000  1.667   12    9    7    5    5   12    7    6     8  80    107.1    110.5 2
2022 07 25 33078 33078.5 2577 13  2.333  1.667  0.333  0.667  0.667  1.000  1.000  1.667    9    6    2    3    3    4    4    6     5  86    102.3    105.5 2
2022 07 26 33079 33079.5 2577 14  3.333  2.000  0.333  1.667  1.667  1.000  1.000  2.000   18    7    2    6    6    4    4    7     7  91     98.8    101.9 2
2022 07 27 33080 33080.5 2577 15  2.333  2.333  1.667  2.000  2.000  2.333  2.000  2.667    9    9    6    7    7    9    7   12     8  60     98.0    101.1 2
2022 07 28 33081 33081.5 2577 16  1.667  2.000  2.333  1.000  2.333  2.000  1.333  1.000    6    7    9    4    9    7    5    4     6  42     93.4     96.3 2
2022 07 29 33082 33082.5 2577 17  1.000  0.333  0.333  0.333  0.667  1.000  1.667  1.333    4    2    2    2    3    4    6    5     4  43     93.0     95.9 2
2022 07 30 33083 33083.5 2577 18  1.333  1.333  0.667  1.333  2.333  2.333  0.667  2.333    5    5    3    5    9    9    3    9     6  42     90.8     93.6 2
2022 07 31 33084 33084.5 2577 19  1.667  1.333  1.667  1.667  3.000  4.000  2.000  3.000    6    5    6    6   15   27    7   15    11  34     94.3     97.1 2
2022 08 01 33085 33085.5 2577 20  2.667  2.333  1.667  1.667  2.000  1.000  1.667  2.000   12    9    6    6    7    4    6    7     7  27     95.4     98.2 2
2022 08 02 33086 33086.5 2577 21  2.000  2.333  2.000  2.333  1.667  2.333  2.333  2.333    7    9    7    9    6    9    9    9     8  33     97.8    100.7 2
2022 08 03 33087 33087.5 2577 22  2.667  2.333  1.667  1.333  1.667  2.000  2.000  2.000   12    9    6    5    6    7    7    7     7  36     99.9    102.8 2
2022 08 04 33088 33088.5 2577 23  1.667  1.333  1.333  1.000  1.667  2.000  2.000  1.000    6    5    5    4    6    7    7    4     6  42    108.8    111.9 2
2022 08 05 33089 33089.5 2577 24  3.000  2.000  0.333  0.667  1.000  1.333  0.333  1.667   15    7    2    3    4    5    2    6     6  71    112.2    115.4 2
2022 08 06 33090 33090.5 2577 25  0.667  0.333  0.333  0.333  0.667  0.667  0.667  1.000    3    2    2    2    3    3    3    4     3  72    116.3    119.7 2
2022 08 07 33091 33091.5 2577 26  1.000  2.000  2.333  3.333  4.000  4.000  4.000  5.667    4    7    9   18   27   27   27   67    23  85    116.1    119.4 2
2022 08 08 33092 33092.5 2577 27  5.000  4.333  4.667  3.667  3.000  2.667  3.667  3.667   48   32   39   22   15   12   22   22    26  80    113.0    116.2 2
2022 08 09 33093 33093.5 2578  1  2.667  4.000  3.333  4.000  4.000  3.333  3.000  2.333   12   27   18   27   27   18   15    9    19  61    109.4    112.4 2
2022 08 10 33094 33094.5 2578  2  2.000  3.000  1.333  2.333  2.667  3.000  3.667  2.333    7   15    5    9   12   15   22    9    12  63    107.6    110.5 2
2022 08 11 33095 33095.5 2578  3  2.333  1.667  2.333  3.333  3.000  4.000  4.333  3.333    9    6    9   18   15   27   32   18    17  71    114.8    117.9 2
2022 08 12 33096 33096.5 2578  4  2.667  0.667  2.333  2.000  2.000  1.333  0.333  0.667   12    3    9    7    7    5    2    3     6 102    119.5    122.7 2
2022 08 13 33097 33097.5 2578  5  1.000  2.000  2.333  2.000  2.000  2.667  2.000  2.000    4    7    9    7    7   12    7    7     8 109    124.2    127.5 2
2022 08 14 33098 33098.5 2578  6  2.667  2.000  1.333  1.333  1.333  0.667  0.333  0.333   12    7    5    5    5    3    2    2     5 110    125.5    128.8 2
2022 08 15 33099 33099.5 2578  7  0.667  1.000  1.333  1.000  2.333  2.000  0.667  0.333    3    4    5    4    9    7    3    2     5 110    130.6    134.0 2
2022 08 16 33100 33100.5 2578  8  0.667  1.000  0.667  1.000  1.000  0.667  0.333  1.667    3    4    3    4    4    3    2    6     4 123    128.5    131.7 2
2022 08 17 33101 33101.5 2578  9  1.333  3.000  1.000  2.333  2.333  4.667  6.667  5.667    5   15    4    9    9   39  111   67    32 111    122.7    125.7 2
2022 08 18 33102 33102.5 2578 10  2.667  2.333  3.333  2.667  5.000  5.000  4.667  4.667   12    9   18   12   48   48   39   39    28  87    116.5    119.4 2
2022 08 19 33103 33103.5 2578 11  3.333  3.000  2.000  2.000  2.000  4.000  5.000  4.000   18   15    7    7    7   27   48   27    20  83    105.4    107.9 2
2022 08 20 33104 33104.5 2578 12  4.000  3.000  2.667  1.000  0.333  0.333  3.000  3.333   27   15   12    4    2    2   15   18    12  74    101.5    103.9 2
2022 08 21 33105 33105.5 2578 13  3.000  2.333  1.667  2.667  2.667  4.333  3.000  2.000   15    9    6   12   12   32   15    7    14  58     97.0     99.2 2
2022 08 22 33106 33106.5 2578 14  3.000  2.667  1.333  1.333  0.667  1.000  1.333  0.667   15   12    5    5    3    4    5    3     6  71    102.6    104.9 2
2022 08 23 33107 33107.5 2578 15  0.333  0.333  0.000  0.667  0.667  0.333  0.333  2.000    2    2    0    3    3    2    2    7     3  50    100.9    103.2 2
2022 08 24 33108 33108.5 2578 16  0.333  0.667  0.333  1.000  0.333  0.667  0.000  0.667    2    3    2    4    2    3    0    3     2  60    107.8    110.2 2
2022 08 25 33109 33109.5 2578 17  0.667  0.333  0.667  1.000  1.000  0.333  0.000  1.333    3    2    3    4    4    2    0    5     3  93    117.8    120.3 2
2022 08 26 33110 33110.5 2578 18  0.333  1.000  0.333  0.667  1.000  0.667  1.000  1.333    2    4    2    3    4    3    4    5     3  94    118.6    121.2 2
2022 08 27 33111 33111.5 2578 19  1.333  1.000  0.667  3.000  3.667  2.333  3.333  2.667    5    4    3   15   22    9   18   12    11  94    127.5    130.2 2
2022 08 28 33112 33112.5 2578 20  1.667  1.667  1.333  3.000  1.333  1.667  2.000  0.667    6    6    5   15    5    6    7    3     7  83    251.9    257.0 2
2022 08 29 33113 33113.5 2578 21  2.000  3.667  2.667  3.000  3.000  1.667  2.667  1.333    7   22   12   15   15    6   12    5    12  70    130.6    133.1 2
2022 08 30 33114 33114.5 2578 22  2.333  4.000  2.333  3.000  2.000  1.667  2.667  3.000    9   27    9   15    7    6   12   15    12  48    125.6    128.1 2
2022 08 31 33115 33115.5 2578 23  3.000  3.000  1.333  2.000  2.333  2.333  2.667  4.333   15   15    5    7    9    9   12   32    13  43    113.3    115.5 2
2022 09 01 33116 33116.5 2578 24  2.333  3.333  2.667  2.333  1.000  1.333  1.333  1.333    9   18   12    9    4    5    5    5     8  62    116.3    118.4 2
2022 09 02 33117 33117.5 2578 25  1.333  0.667  1.667  2.333  2.333  0.667  1.333  3.667    5    3    6    9    9    3    5   22     8  63    129.8    132.1 2
2022 09 03 33118 33118.5 2578 26  5.000  3.333  3.333  3.333  3.000  2.667  3.333  4.333   48   18   18   18   15   12   18   32    22  68    123.4    125.6 2
2022 09 04 33119 33119.5 2578 27  5.000  5.667  6.000  6.333  4.667  6.000  4.667  5.000   48   67   80   94   39   80   39   48    62  72    128.3    130.4 2
2022 09 05 33120 33120.5 2579  1  5.000  4.667  4.333  4.667  4.333  5.000  3.667  4.333   48   39   32   39   32   48   22   32    36  83    130.2    132.4 2
2022 09 06 33121 33121.5 2579  2  4.000  4.000  3.000  3.000  2.667  3.333  3.667  3.333   27   27   15   15   12   18   22   18    19  75    126.2    128.2 2
2022 09 07 33122 33122.5 2579  3  3.000  2.000  3.000  2.333  3.000  3.667  3.000  1.333   15    7   15    9   15   22   15    5    13  96    126.1    128.1 2
2022 09 08 33123 33123.5 2579  4  2.000  4.000  4.000  3.000  3.000  2.667  3.000  4.333    7   27   27   15   15   12   15   32    19  97    126.6    128.5 2
2022 09 09 33124 33124.5 2579  5  3.667  2.000  2.667  3.667  2.667  2.000  0.667  2.000   22    7   12   22   12    7    3    7    12 103    126.2    128.0 2
2022 09 10 33125 33125.5 2579  6  2.667  2.000  3.333  2.000  2.667  3.333  3.333  1.667   12    7   18    7   12   18   18    6    12 117    135.9    137.7 2
2022 09 11 33126 33126.5 2579  7  2.667  1.333  1.333  1.667  1.667  3.333  2.000  1.333   12    5    5    6    6   18    7    5     8 128    151.5    153.5 2
2022 09 12 33127 33127.5 2579  8  2.667  2.333  2.333  1.667  1.333  0.667  1.667  0.667   12    9    9    6    5    3    6    3     7 141    150.4    152.3 2
2022 09 13 33128 33128.5 2579  9  0.000  0.333  1.333  0.667  0.667  0.667  0.000  0.667    0    2    5    3    3    3    0    3     2 118    154.1    155.9 2
2022 09 14 33129 33129.5 2579 10  0.667  0.667  1.667  1.333  1.667  1.667  2.667  4.000    3    3    6    5    6    6   12   27     8  91    144.3    146.0 2
2022 09 15 33130 33130.5 2579 11  3.667  0.667  0.667  0.333  1.000  2.000  0.667  1.000   22    3    3    2    4    7    3    4     6 101    139.7    141.3 2
2022 09 16 33131 33131.5 2579 12  0.333  1.333  1.333  1.333  0.667  1.667  0.333  0.667    2    5    5    5    3    6    2    3     4  92    131.1    132.5 2
2022 09 17 33132 33132.5 2579 13  0.667  0.333  0.667  1.333  1.667  0.333  1.000  2.000    3    2    3    5    6    2    4    7     4  86    131.5    132.8 2
2022 09 18 33133 33133.5 2579 14  1.667  2.000  2.667  2.667  3.333  2.000  2.000  2.000    6    7   12   12   18    7    7    7    10  73    136.1    137.4 2
2022 09 19 33134 33134.5 2579 15  2.667  1.333  0.667  1.667  3.000  3.667  2.333  3.000   12    5    3    6   15   22    9   15    11  70    127.9    129.1 2
2022 09 20 33135 33135.5 2579 16  2.000  2.000  1.333  1.333  1.667  1.333  2.667  2.333    7    7    5    5    6    5   12    9     7  68    137.2    138.4 2
2022 09 21 33136 33136.5 2579 17  2.000  0.333  1.667  1.667  1.000  0.667  0.333  1.000    7    2    6    6    4    3    2    4     4  84    136.9    138.0 2
2022 09 22 33137 33137.5 2579 18  0.000  0.667  1.000  0.333  1.667  1.667  1.333  3.000    0    3    4    2    6    6    5   15     5 105    136.7    137.7 2
2022 09 23 33138 33138.5 2579 19  2.333  1.000  3.333  2.333  3.000  3.000  2.333  2.333    9    4   18    9   15   15    9    9    11 131    146.3    147.3 2
2022 09 24 33139 33139.5 2579 20  2.000  3.333  1.667  3.000  2.667  3.333  3.000  2.333    7   18    6   15   12   18   15    9    12 147    146.5    147.4 2
2022 09 25 33140 33140.5 2579 21  1.333  1.667  1.667  1.667  1.333  1.333  0.000  1.667    5    6    6    6    5    5    0    6     5 135    134.7    135.5 2
2022 09 26 33141 33141.5 2579 22  1.333  0.000  0.000  1.000  1.000  0.333  0.333  3.333    5    0    0    4    4    2    2   18     4 132    135.1    135.8 2
2022 09 27 33142 33142.5 2579 23  5.333  4.667  2.000  4.333  3.000  2.000  2.333  3.000   56   39    7   32   15    7    9   15    22 108    134.5    135.1 2
2022 09 28 33143 33143.5 2579 24  1.000  0.667  0.333  0.000  0.667  1.333  1.333  1.333    4    3    2    0    3    5    5    5     3  85    134.8    135.3 2
2022 09 29 33144 33144.5 2579 25  0.667  0.333  2.000  2.000  2.667  2.333  1.000  1.333    3    2    7    7   12    9    4    5     6  72    137.2    137.7 2
2022 09 30 33145 33145.5 2579 26  2.667  3.667  4.000  2.667  3.333  1.667  1.000  0.333   12   22   27   12   18    6    4    2    13  76    137.1    137.5 2
2022 10 01 33146 33146.5 2579 27  0.333  0.000  0.333  0.333  0.000  1.333  0.667  0.667    2    0    2    2    0    5    3    3     2 110    147.9    148.3 2
2022 10 02 33147 33147.5 2580  1  2.333  1.333  1.000  2.000  2.333  3.000  2.333  4.667    9    5    4    7    9   15    9   39    12 128    153.9    154.1 2
2022 10 03 33148 33148.5 2580  2  3.667  3.000  3.000  1.333  4.000  4.000  5.667  3.000   22   15   15    5   27   27   67   15    24 165    155.1    155.3 2
2022 10 04 33149 33149.5 2580  3  3.000  3.667  4.333  2.333  1.333  1.333  4.333  3.000   15   22   32    9    5    5   32   15    17 167    152.4    152.5 2
2022 10 05 33150 33150.5 2580  4  2.333  3.333  3.000  1.667  2.000  3.000  3.333  3.333    9   18   15    6    7   15   18   18    13 164    161.0    161.0 2
2022 10 06 33151 33151.5 2580  5  2.333  2.333  3.333  2.333  3.000  3.333  4.000  3.667    9    9   18    9   15   18   27   22    16 162    155.7    155.6 2
2022 10 07 33152 33152.5 2580  6  3.667  4.000  3.000  2.667  3.000  3.000  1.000  0.667   22   27   15   12   15   15    4    3    14 163    159.7    159.5 2
2022 10 08 33153 33153.5 2580  7  1.000  3.000  3.333  1.667  2.667  2.667  3.000  1.667    4   15   18    6   12   12   15    6    11 154    157.2    156.9 2
2022 10 09 33154 33154.5 2580  8  4.000  3.667  3.667  3.000  3.667  4.333  3.667  3.667   27   22   22   15   22   32   22   22    23 129    160.5    160.1 2
2022 10 10 33155 33155.5 2580  9  2.333  3.333  2.000  3.000  1.000  1.333  1.333  2.333    9   18    7   15    4    5    5    9     9 120    163.2    162.7 2
2022 10 11 33156 33156.5 2580 10  3.000  1.333  1.000  0.333  1.000  1.000  1.333  2.333   15    5    4    2    4    4    5    9     6 106    150.3    149.8 2
2022 10 12 33157 33157.5 2580 11  0.667  0.000  0.333  1.000  2.000  1.000  2.333  1.667    3    0    2    4    7    4    9    6     4 103    140.6    140.0 2
2022 10 13 33158 33158.5 2580 12  1.000  0.667  1.000  0.333  0.667  0.333  1.333  1.333    4    3    4    2    3    2    5    5     4  83    130.0    129.4 2
2022 10 14 33159 33159.5 2580 13  2.000  2.333  3.667  4.000  4.333  3.000  1.333  2.667    7    9   22   27   32   15    5   12    16  82    120.5    119.9 2
2022 10 15 33160 33160.5 2580 14  4.667  3.000  1.667  2.667  1.333  3.000  4.000  2.000   39   15    6   12    5   15   27    7    16  46    115.1    114.4 2
2022 10 16 33161 33161.5 2580 15  3.000  1.667  2.333  3.667  4.000  3.000  2.333  3.333   15    6    9   22   27   15    9   18    15  75    119.2    118.4 2
2022 10 17 33162 33162.5 2580 16  0.667  0.667  0.333  0.000  1.333  3.000  0.000  0.667    3    3    2    0    5   15    0    3     4  73    125.6    124.8 2
2022 10 18 33163 33163.5 2580 17  0.667  0.333  1.333  1.333  1.000  2.000  1.667  2.333    3    2    5    5    4    7    6    9     5  50    113.9    113.1 2
2022 10 19 33164 33164.5 2580 18  1.333  1.333  1.000  0.667  0.667  0.333  0.667  1.000    5    5    4    3    3    2    3    4     4  49    113.2    112.3 2
2022 10 20 33165 33165.5 2580 19  0.667  0.000  1.000  1.667  3.000  1.667  1.000  2.333    3    0    4    6   15    6    4    9     6  36    115.8    114.8 2
2022 10 21 33166 33166.5 2580 20  0.667  1.000  1.000  1.333  0.333  0.333  1.333  1.333    3    4    4    5    2    2    5    5     4  57    109.4    108.4 2
2022 10 22 33167 33167.5 2580 21  2.000  2.000  2.667  3.667  3.667  5.333  5.000  3.000    7    7   12   22   22   56   48   15    24  70    105.0    103.9 2
2022 10 23 33168 33168.5 2580 22  2.667  2.000  2.000  1.000  1.667  3.667  4.333  4.000   12    7    7    4    6   22   32   27    15  52    108.4    107.3 2
2022 10 24 33169 33169.5 2580 23  2.667  2.333  2.000  1.333  2.000  0.667  0.667  1.000   12    9    7    5    7    3    3    4     6  54    114.8    113.6 2
2022 10 25 33170 33170.5 2580 24  0.000  0.000  1.000  1.333  1.000  2.000  0.333  0.333    0    0    4    5    4    7    2    2     3  78    116.3    115.0 2
2022 10 26 33171 33171.5 2580 25  0.000  0.000  0.000  0.333  1.000  1.333  1.667  2.667    0    0    0    2    4    5    6   12     4  83    122.4    120.9 2
2022 10 27 33172 33172.5 2580 26  2.000  1.667  2.000  2.667  3.000  3.000  2.000  1.667    7    6    7   12   15   15    7    6     9  86    129.7    128.1 2
2022 10 28 33173 33173.5 2580 27  2.000  2.333  2.333  2.000  2.333  4.333  3.000  4.333    7    9    9    7    9   32   15   32    15  89    129.3    127.7 2
2022 10 29 33174 33174.5 2581  1  4.000  3.333  4.667  4.667  4.000  3.333  3.000  3.000   27   18   39   39   27   18   15   15    25  87    133.9    132.1 2
2022 10 30 33175 33175.5 2581  2  2.000  3.000  2.333  2.667  2.333  2.333  3.000  2.000    7   15    9   12    9    9   15    7    10  75    130.5    128.7 2
2022 10 31 33176 33176.5 2581  3  2.667  2.667  3.000  2.000  2.333  3.333  2.000  1.667   12   12   15    7    9   18    7    6    11  63    127.9    126.0 2
2022 11 01 33177 33177.5 2581  4  1.000  0.667  3.333  2.667  2.000  0.667  1.667  1.333    4    3   18   12    7    3    6    5     7  85    128.1    126.1 2
2022 11 02 33178 33178.5 2581  5  2.333  3.333  2.667  2.000  2.667  4.000  3.000  2.000    9   18   12    7   12   27   15    7    13  98    129.7    127.7 2
2022 11 03 33179 33179.5 2581  6  2.667  1.667  3.333  4.333  4.667  5.000  3.333  4.667   12    6   18   32   39   48   18   39    26  78    125.3    123.3 2
2022 11 04 33180 33180.5 2581  7  3.667  3.667  3.333  3.000  2.333  2.667  2.000  2.333   22   22   18   15    9   12    7    9    14 103    117.7    115.7 2
2022 11 05 33181 33181.5 2581  8  2.667  3.333  1.667  2.667  2.333  1.667  0.667  1.000   12   18    6   12    9    6    3    4     9 115    131.1    128.8 2
2022 11 06 33182 33182.5 2581  9  0.667  0.667  0.667  0.667  0.333  0.333  0.333  0.667    3    3    3    3    2    2    2    3     3  96    130.8    128.5 2
2022 11 07 33183 33183.5 2581 10  1.000  1.667  1.667  3.333  4.000  5.000  4.667  1.667    4    6    6   18   27   48   39    6    19 100    134.6    132.1 2
2022 11 08 33184 33184.5 2581 11  2.333  3.333  3.000  2.667  3.000  1.667  1.333  1.667    9   18   15   12   15    6    5    6    11 103    132.3    129.8 2
2022 11 09 33185 33185.5 2581 12  2.333  3.000  2.000  1.333  0.667  0.000  0.000  0.000    9   15    7    5    3    0    0    0     5  98    137.6    135.0 2
2022 11 10 33186 33186.5 2581 13  0.000  0.000  0.000  0.000  0.000  0.000  0.333  0.000    0    0    0    0    0    0    2    0     0  85    138.7    136.0 2
2022 11 11 33187 33187.5 2581 14  0.000  1.000  2.333  1.667  2.333  2.667  1.667  2.667    0    4    9    6    9   12    6   12     7  74    137.6    134.9 2
2022 11 12 33188 33188.5 2581 15  2.333  2.333  1.667  0.667  0.667  0.667  0.333  0.000    9    9    6    3    3    3    2    0     4  88    138.2    135.4 2
2022 11 13 33189 33189.5 2581 16  1.333  2.667  1.000  1.333  2.000  2.333  1.667  1.000    5   12    4    5    7    9    6    4     6 111    137.0    134.1 2
2022 11 14 33190 33190.5 2581 17  0.000  0.333  1.000  1.667  1.000  0.667  1.333  0.000    0    2    4    6    4    3    5    0     3  96    141.5    138.5 2
2022 11 15 33191 33191.5 2581 18  0.333  1.000  0.333  0.333  0.333  0.333  0.333  0.333    2    4    2    2    2    2    2    2     2  86    134.2    131.3 2
2022 11 16 33192 33192.5 2581 19  0.000  0.000  0.000  0.333  0.333  1.333  1.333  0.333    0    0    0    2    2    5    5    2     2  90    132.9    130.0 2
2022 11 17 33193 33193.5 2581 20  0.000  0.667  0.000  0.000  0.667  0.000  0.000  0.667    0    3    0    0    3    0    0    3     1  59    119.2    116.5 2
2022 11 18 33194 33194.5 2581 21  0.333  0.000  0.333  0.667  2.000  2.000  3.000  3.000    2    0    2    3    7    7   15   15     6  57    116.0    113.4 2
2022 11 19 33195 33195.5 2581 22  2.333  0.000  1.000  1.333  1.000  0.333  0.667  1.000    9    0    4    5    4    2    3    4     4  75    115.1    112.4 2
2022 11 20 33196 33196.5 2581 23  0.667  0.333  0.000  0.333  0.667  2.667  2.667  2.333    3    2    0    2    3   12   12    9     5  87    119.1    116.3 2
2022 11 21 33197 33197.5 2581 24  3.333  3.333  2.000  2.000  1.667  1.333  1.000  1.667   18   18    7    7    6    5    4    6     9  77    117.0    114.2 2
2022 11 22 33198 33198.5 2581 25  0.667  0.667  0.333  0.333  0.333  1.000  0.333  0.000    3    3    2    2    2    4    2    0     2  73    115.7    112.9 2
2022 11 23 33199 33199.5 2581 26  0.000  0.000  0.333  0.000  1.000  0.667  1.000  0.333    0    0    2    0    4    3    4    2     2  71    113.3    110.5 2
2022 11 24 33200 33200.5 2581 27  1.000  1.667  1.667  0.667  1.333  0.667  1.333  2.333    4    6    6    3    5    3    5    9     5  76    109.7    106.9 2
2022 11 25 33201 33201.5 2582  1  2.333  3.000  4.000  3.000  3.333  3.000  3.667  3.667    9   15   27   15   18   15   22   22    18  72    108.5    105.7 2
2022 11 26 33202 33202.5 2582  2  3.667  2.667  3.333  2.000  3.333  2.667  3.000  3.000   22   12   18    7   18   12   15   15    15  78    107.1    104.3 2
2022 11 27 33203 33203.5 2582  3  2.667  3.000  2.000  2.000  3.333  2.667  3.667  2.667   12   15    7    7   18   12   22   12    13  72    107.2    104.4 2
2022 11 28 33204 33204.5 2582  4  4.333  5.333  3.000  2.333  1.000  1.667  4.333  3.667   32   56   15    9    4    6   32   22    22  56    107.0    104.1 2
2022 11 29 33205 33205.5 2582  5  4.000  3.000  3.333  3.000  4.000  4.000  3.333  2.333   27   15   18   15   27   27   18    9    20  28    107.9    105.0 2
2022 11 30 33206 33206.5 2582  6  3.000  3.333  2.333  4.667  4.000  3.000  5.333  3.000   15   18    9   39   27   15   56   15    24  28    111.0    108.0 2
2022 12 01 33207 33207.5 2582  7  2.667  4.667  3.667  3.667  4.000  4.000  3.667  3.667   12   39   22   22   27   27   22   22    24  51    118.7    115.4 2
2022 12 02 33208 33208.5 2582  8  3.000  3.333  3.000  3.000  2.667  3.000  3.333  2.667   15   18   15   15   12   15   18   12    15  71    124.0    120.6 2
2022 12 03 33209 33209.5 2582  9  2.000  3.333  2.333  2.333  1.667  3.000  2.000  1.667    7   18    9    9    6   15    7    6    10  75    133.8    130.0 2
2022 12 04 33210 33210.5 2582 10  1.667  2.000  1.000  2.000  3.000  4.333  4.333  4.000    6    7    4    7   15   32   32   27    16  93    143.7    139.6 2
2022 12 05 33211 33211.5 2582 11  0.000  2.333  2.333  1.667  2.667  2.000  1.333  0.333    0    9    9    6   12    7    5    2     6 103    149.8    145.4 2
2022 12 06 33212 33212.5 2582 12  0.000  1.333  0.333  0.667  1.667  0.667  1.000  0.333    0    5    2    3    6    3    4    2     3 119    144.2    140.0 2
2022 12 07 33213 33213.5 2582 13  1.000  1.000  0.667  2.667  4.667  4.333  3.333  2.667    4    4    3   12   39   32   18   12    16 127    148.0    143.6 2
2022 12 08 33214 33214.5 2582 14  1.667  2.667  2.000  1.333  1.000  1.000  2.000  4.000    6   12    7    5    4    4    7   27     9 128    143.0    138.8 2
2022 12 09 33215 33215.5 2582 15  4.333  2.333  2.000  2.667  1.667  1.333  1.667  1.667   32    9    7   12    6    5    6    6    10 111    149.1    144.6 2
2022 12 10 33216 33216.5 2582 16  3.000  2.000  0.667  2.667  0.667  2.000  2.667  1.667   15    7    3   12    3    7   12    6     8 122    141.7    137.4 2
2022 12 11 33217 33217.5 2582 17  2.000  2.667  2.333  1.333  2.000  2.667  1.333  2.667    7   12    9    5    7   12    5   12     9 140    147.7    143.2 2
2022 12 12 33218 33218.5 2582 18  2.667  1.333  0.333  0.333  0.667  1.000  1.667  2.333   12    5    2    2    3    4    6    9     5 157    150.8    146.2 2
2022 12 13 33219 33219.5 2582 19  2.000  0.333  0.333  0.333  0.667  0.667  0.000  0.667    7    2    2    2    3    3    0    3     3 159    153.0    148.3 2
2022 12 14 33220 33220.5 2582 20  0.000  1.333  0.667  0.333  0.333  1.667  2.000  1.667    0    5    3    2    2    6    7    6     4 148    164.7    159.6 2
